OMNeT++ Discrete Event Simulation  (C) 1992-2019 Andras Varga, OpenSim Ltd.
Version: 5.6.2, build: 200518-aa79d0918f, edition: Academic Public License -- NOT FOR COMMERCIAL USE
See the license for distribution terms and warranty disclaimer

Setting up Qtenv...

Loading NED files from ..:  6
Loading NED files from ../../src:  11
Loading NED files from ../../../inet/src:  831
Loading NED files from ../../../inet/examples:  174
Loading NED files from ../../../inet/tutorials:  10
Loading NED files from ../../../inet/showcases:  46
Loading NED files from ../../../../veins/examples/veins:  1
Loading NED files from ../../../../veins/src/veins:  44

Loading images from '/home/mathesh/omnetpp-workspace/inet/images': *: 0  3d/*: 0  background/*: 1  misc/*: 218  showcases/*: 9 
Loading images from '/home/mathesh/veins/images': *: 0  veins/*: 0  veins/node/*: 45  veins/sign/*: 5 
Loading images from '/home/mathesh/omnetpp-5.6.2/images': *: 0  abstract/*: 90  background/*: 4  block/*: 320  device/*: 195  logo/*: 1  maps/*: 9  misc/*: 70  msg/*: 55  old/*: 111  status/*: 28 

6.94884368653 Vehicle 0 SENDING HELLO #67 | acked {0,1,2} | pending ACK {3}
6.948940633127 Vehicle 2 RECEIVED HELLO from 0
6.948940633127 Vehicle 2 SENDING ACK to 0
6.948940633131 Vehicle 1 RECEIVED HELLO from 0
6.948940633131 Vehicle 1 SENDING ACK to 0
6.960627232311 Vehicle 3 SENDING HELLO #67 | acked {1,2,3} | pending ACK {0}
6.960724178902 Vehicle 2 RECEIVED HELLO from 3
6.960724178902 Vehicle 2 SENDING ACK to 3
6.960724178906 Vehicle 1 RECEIVED HELLO from 3
6.960724178906 Vehicle 1 SENDING ACK to 3
7.036572295062 Vehicle 1 SENDING HELLO #68 | acked {0,1,3} | pending ACK {2}
7.036669235071 Vehicle 0 RECEIVED HELLO from 1
7.036669235071 Vehicle 0 SENDING ACK to 1
7.036669235076 Vehicle 3 RECEIVED HELLO from 1
7.036669235076 Vehicle 3 SENDING ACK to 1
7.049048757528 Vehicle 2 SENDING HELLO #68 | acked {0,2,3} | pending ACK {1}
7.049145697549 Vehicle 0 RECEIVED HELLO from 2
7.049145697549 Vehicle 0 SENDING ACK to 2
7.049145697553 Vehicle 3 RECEIVED HELLO from 2
7.049145697553 Vehicle 3 SENDING ACK to 2
7.049779340994 Vehicle 0 SENDING HELLO #68 | acked {0,1,2} | pending ACK {3}
7.049876281003 Vehicle 1 RECEIVED HELLO from 0
7.049876281003 Vehicle 1 SENDING ACK to 0
7.049876281015 Vehicle 2 RECEIVED HELLO from 0
7.049876281015 Vehicle 2 SENDING ACK to 0
7.050057221036 Vehicle 0 RECEIVED ACK from 2 | acked {0,1,2} | pending ACK {3}
7.050226221012 Vehicle 0 RECEIVED ACK from 1 | acked {0,1,2} | pending ACK {3}
7.063346262079 Vehicle 3 SENDING HELLO #68 | acked {1,2,3} | pending ACK {0}
7.063443202093 Vehicle 1 RECEIVED HELLO from 3
7.063443202093 Vehicle 1 SENDING ACK to 3
7.063443202104 Vehicle 2 RECEIVED HELLO from 3
7.063443202104 Vehicle 2 SENDING ACK to 3
7.063676142107 Vehicle 3 RECEIVED ACK from 1 | acked {1,2,3} | pending ACK {0}
7.063780142129 Vehicle 3 RECEIVED ACK from 2 | acked {1,2,3} | pending ACK {0}
7.140982502137 Vehicle 1 SENDING HELLO #69 | acked {0,1,3} | pending ACK {2}
7.141079435564 Vehicle 0 RECEIVED HELLO from 1
7.141079435564 Vehicle 0 SENDING ACK to 1
7.141079435578 Vehicle 3 RECEIVED HELLO from 1
7.141079435578 Vehicle 3 SENDING ACK to 1
7.152669595709 Vehicle 2 SENDING HELLO #69 | acked {0,2,3} | pending ACK {1}
7.152766529175 Vehicle 0 RECEIVED HELLO from 2
7.152766529175 Vehicle 0 SENDING ACK to 2
7.152766529189 Vehicle 3 RECEIVED HELLO from 2
7.152766529189 Vehicle 3 SENDING ACK to 2
7.152921462641 Vehicle 2 RECEIVED ACK from 0 | acked {0,2,3} | pending ACK {1}
7.153051462669 Vehicle 2 RECEIVED ACK from 3 | acked {0,2,3} | pending ACK {1}
7.154299562968 Vehicle 0 SENDING HELLO #69 | acked {0,1,2} | pending ACK {3}
7.154396496395 Vehicle 1 RECEIVED HELLO from 0
7.154396496395 Vehicle 1 SENDING ACK to 0
7.154396496434 Vehicle 2 RECEIVED HELLO from 0
7.154396496434 Vehicle 2 SENDING ACK to 0
7.166844372359 Vehicle 3 SENDING HELLO #69 | acked {1,2,3} | pending ACK {0}
7.1669413058 Vehicle 1 RECEIVED HELLO from 3
7.1669413058 Vehicle 1 SENDING ACK to 3
7.166941305839 Vehicle 2 RECEIVED HELLO from 3
7.166941305839 Vehicle 2 SENDING ACK to 3
7.167161239241 Vehicle 3 RECEIVED ACK from 1 | acked {1,2,3} | pending ACK {0}
7.167278239319 Vehicle 3 RECEIVED ACK from 2 | acked {1,2,3} | pending ACK {0}
7.244766395368 Vehicle 1 SENDING HELLO #70 | acked {0,1,3} | pending ACK {2}
7.244863322201 Vehicle 0 RECEIVED HELLO from 1
7.244863322201 Vehicle 0 SENDING ACK to 1
7.244863322233 Vehicle 3 RECEIVED HELLO from 1
7.244863322233 Vehicle 3 SENDING ACK to 1
7.253869697078 Vehicle 2 SENDING HELLO #70 | acked {0,2,3} | pending ACK {1}
7.253966623963 Vehicle 0 RECEIVED HELLO from 2
7.253966623963 Vehicle 0 SENDING ACK to 2
7.253966623995 Vehicle 3 RECEIVED HELLO from 2
7.253966623995 Vehicle 3 SENDING ACK to 2
7.258281520342 Vehicle 0 SENDING HELLO #70 | acked {0,1,2} | pending ACK {3}
7.258378447175 Vehicle 1 RECEIVED HELLO from 0
7.258378447175 Vehicle 1 SENDING ACK to 0
7.258378447227 Vehicle 2 RECEIVED HELLO from 0
7.258378447227 Vehicle 2 SENDING ACK to 0
7.269135066484 Vehicle 3 SENDING HELLO #70 | acked {1,2,3} | pending ACK {0}
7.269231993349 Vehicle 1 RECEIVED HELLO from 3
7.269231993349 Vehicle 1 SENDING ACK to 3
7.269231993401 Vehicle 2 RECEIVED HELLO from 3
7.269231993401 Vehicle 2 SENDING ACK to 3
7.349055008586 Vehicle 1 SENDING HELLO #71 | acked {0,1,3} | pending ACK {2}
7.349151928849 Vehicle 0 RECEIVED HELLO from 1
7.349151928849 Vehicle 0 SENDING ACK to 1
7.349151928866 Vehicle 3 RECEIVED HELLO from 1
7.349151928866 Vehicle 3 SENDING ACK to 1
7.358629069452 Vehicle 2 SENDING HELLO #71 | acked {0,2,3} | pending ACK {1}
7.358725989771 Vehicle 0 RECEIVED HELLO from 2
7.358725989771 Vehicle 0 SENDING ACK to 2
7.358725989789 Vehicle 3 RECEIVED HELLO from 2
7.358725989789 Vehicle 3 SENDING ACK to 2
7.362385355941 Vehicle 0 SENDING HELLO #71 | acked {0,1,2} | pending ACK {3}
7.362482276204 Vehicle 1 RECEIVED HELLO from 0
7.362482276204 Vehicle 1 SENDING ACK to 0
7.36248227626 Vehicle 2 RECEIVED HELLO from 0
7.36248227626 Vehicle 2 SENDING ACK to 0
7.362637196579 Vehicle 0 RECEIVED ACK from 2 | acked {0,1,2} | pending ACK {3}
7.362793196467 Vehicle 0 RECEIVED ACK from 1 | acked {0,1,2} | pending ACK {3}
7.373212685607 Vehicle 3 SENDING HELLO #71 | acked {1,2,3} | pending ACK {0}
7.373309605887 Vehicle 1 RECEIVED HELLO from 3
7.373309605887 Vehicle 1 SENDING ACK to 3
7.373309605944 Vehicle 2 RECEIVED HELLO from 3
7.373309605944 Vehicle 2 SENDING ACK to 3
7.452199500783 Vehicle 1 SENDING HELLO #72 | acked {0,1,3} | pending ACK {2}
7.45229641448 Vehicle 0 RECEIVED HELLO from 1
7.45229641448 Vehicle 0 SENDING ACK to 1
7.452296414506 Vehicle 3 RECEIVED HELLO from 1
7.452296414506 Vehicle 3 SENDING ACK to 1
7.452451328229 Vehicle 1 RECEIVED ACK from 3 | acked {0,1,3} | pending ACK {2}
7.452581328177 Vehicle 1 RECEIVED ACK from 0 | acked {0,1,3} | pending ACK {2}
7.458942634198 Vehicle 2 SENDING HELLO #72 | acked {0,2,3} | pending ACK {1}
7.459039547959 Vehicle 0 RECEIVED HELLO from 2
7.459039547959 Vehicle 0 SENDING ACK to 2
7.459039547986 Vehicle 3 RECEIVED HELLO from 2
7.459039547986 Vehicle 3 SENDING ACK to 2
7.463678776269 Vehicle 0 SENDING HELLO #72 | acked {0,1,2} | pending ACK {3}
7.463775689966 Vehicle 1 RECEIVED HELLO from 0
7.463775689966 Vehicle 1 SENDING ACK to 0
7.46377569003 Vehicle 2 RECEIVED HELLO from 0
7.46377569003 Vehicle 2 SENDING ACK to 0
7.473379208739 Vehicle 3 SENDING HELLO #72 | acked {1,2,3} | pending ACK {0}
7.473476122462 Vehicle 1 RECEIVED HELLO from 3
7.473476122462 Vehicle 1 SENDING ACK to 3
7.473476122527 Vehicle 2 RECEIVED HELLO from 3
7.473476122527 Vehicle 2 SENDING ACK to 3
7.473670036185 Vehicle 3 RECEIVED ACK from 1 | acked {1,2,3} | pending ACK {0}
7.473787036315 Vehicle 3 RECEIVED ACK from 2 | acked {1,2,3} | pending ACK {0}
7.553976345031 Vehicle 1 SENDING HELLO #73 | acked {0,1,3} | pending ACK {2}
7.554073252138 Vehicle 0 RECEIVED HELLO from 1
7.554073252138 Vehicle 0 SENDING ACK to 1
7.554073252167 Vehicle 3 RECEIVED HELLO from 1
7.554073252167 Vehicle 3 SENDING ACK to 1
7.554267159303 Vehicle 1 RECEIVED ACK from 3 | acked {0,1,3} | pending ACK {2}
7.554371159245 Vehicle 1 RECEIVED ACK from 0 | acked {0,1,3} | pending ACK {2}
7.559024276722 Vehicle 2 SENDING HELLO #73 | acked {0,2,3} | pending ACK {1}
7.559121183915 Vehicle 0 RECEIVED HELLO from 2
7.559121183915 Vehicle 0 SENDING ACK to 2
7.559121183945 Vehicle 3 RECEIVED HELLO from 2
7.559121183945 Vehicle 3 SENDING ACK to 2
7.565685073754 Vehicle 0 SENDING HELLO #73 | acked {0,1,2} | pending ACK {3}
7.565781980861 Vehicle 1 RECEIVED HELLO from 0
7.565781980861 Vehicle 1 SENDING ACK to 0
7.565781980947 Vehicle 2 RECEIVED HELLO from 0
7.565781980947 Vehicle 2 SENDING ACK to 0
7.57387728337 Vehicle 3 SENDING HELLO #73 | acked {1,2,3} | pending ACK {0}
7.573974190506 Vehicle 1 RECEIVED HELLO from 3
7.573974190506 Vehicle 1 SENDING ACK to 3
7.573974190593 Vehicle 2 RECEIVED HELLO from 3
7.573974190593 Vehicle 2 SENDING ACK to 3
7.658323787697 Vehicle 1 SENDING HELLO #74 | acked {0,1,3} | pending ACK {2}
7.658420688229 Vehicle 0 RECEIVED HELLO from 1
7.658420688229 Vehicle 0 SENDING ACK to 1
7.658420688253 Vehicle 3 RECEIVED HELLO from 1
7.658420688253 Vehicle 3 SENDING ACK to 1
7.660657781156 Vehicle 2 SENDING HELLO #74 | acked {0,2,3} | pending ACK {1}
7.660754681798 Vehicle 0 RECEIVED HELLO from 2
7.660754681798 Vehicle 0 SENDING ACK to 2
7.660754681822 Vehicle 3 RECEIVED HELLO from 2
7.660754681822 Vehicle 3 SENDING ACK to 2
7.660974582488 Vehicle 2 RECEIVED ACK from 3 | acked {0,2,3} | pending ACK {1}
7.66107858244 Vehicle 2 RECEIVED ACK from 0 | acked {0,2,3} | pending ACK {1}
7.668757397288 Vehicle 0 SENDING HELLO #74 | acked {0,1,2} | pending ACK {3}
7.66885429782 Vehicle 1 RECEIVED HELLO from 0
7.66885429782 Vehicle 1 SENDING ACK to 0
7.66885429793 Vehicle 2 RECEIVED HELLO from 0
7.66885429793 Vehicle 2 SENDING ACK to 0
7.673955313706 Vehicle 3 SENDING HELLO #74 | acked {1,2,3} | pending ACK {0}
7.674052214262 Vehicle 1 RECEIVED HELLO from 3
7.674052214262 Vehicle 1 SENDING ACK to 3
7.674052214372 Vehicle 2 RECEIVED HELLO from 3
7.674052214372 Vehicle 2 SENDING ACK to 3
7.758664158078 Vehicle 1 SENDING HELLO #75 | acked {0,1,3} | pending ACK {2}
7.758761052012 Vehicle 0 RECEIVED HELLO from 1
7.758761052012 Vehicle 0 SENDING ACK to 1
7.758761052035 Vehicle 3 RECEIVED HELLO from 1
7.758761052035 Vehicle 3 SENDING ACK to 1
7.758980945946 Vehicle 1 RECEIVED ACK from 0 | acked {0,1,3} | pending ACK {2}
7.759084945992 Vehicle 1 RECEIVED ACK from 3 | acked {0,1,3} | pending ACK {2}
7.761763585716 Vehicle 2 SENDING HELLO #75 | acked {0,2,3} | pending ACK {1}
7.761860479786 Vehicle 0 RECEIVED HELLO from 2
7.761860479786 Vehicle 0 SENDING ACK to 2
7.76186047981 Vehicle 3 RECEIVED HELLO from 2
7.76186047981 Vehicle 3 SENDING ACK to 2
7.762015373856 Vehicle 2 RECEIVED ACK from 0 | acked {0,2,3} | pending ACK {1}
7.762132373904 Vehicle 2 RECEIVED ACK from 3 | acked {0,2,3} | pending ACK {1}
7.769412673461 Vehicle 0 SENDING HELLO #75 | acked {0,1,2} | pending ACK {3}
7.769509567395 Vehicle 1 RECEIVED HELLO from 0
7.769509567395 Vehicle 1 SENDING ACK to 0
7.769509567531 Vehicle 2 RECEIVED HELLO from 0
7.769509567531 Vehicle 2 SENDING ACK to 0
7.769729461329 Vehicle 0 RECEIVED ACK from 1 | acked {0,1,2} | pending ACK {3}
7.769859461601 Vehicle 0 RECEIVED ACK from 2 | acked {0,1,2} | pending ACK {3}
7.77453273517 Vehicle 3 SENDING HELLO #75 | acked {1,2,3} | pending ACK {0}
7.774629629127 Vehicle 1 RECEIVED HELLO from 3
7.774629629127 Vehicle 1 SENDING ACK to 3
7.774629629264 Vehicle 2 RECEIVED HELLO from 3
7.774629629264 Vehicle 2 SENDING ACK to 3
7.863535439163 Vehicle 1 SENDING HELLO #76 | acked {0,1,3} | pending ACK {2}
7.863632326523 Vehicle 0 RECEIVED HELLO from 1
7.863632326523 Vehicle 0 SENDING ACK to 1
7.863632326552 Vehicle 3 RECEIVED HELLO from 1
7.863632326552 Vehicle 3 SENDING ACK to 1
7.863808856187 Vehicle 2 SENDING HELLO #76 | acked {0,2,3} | pending ACK {1}
7.864387101547 Vehicle 0 RECEIVED HELLO from 2
7.864387101547 Vehicle 0 SENDING ACK to 2
7.864387101576 Vehicle 3 RECEIVED HELLO from 2
7.864387101576 Vehicle 3 SENDING ACK to 2
7.872606482234 Vehicle 0 SENDING HELLO #76 | acked {0,1,2} | pending ACK {3}
7.872703369594 Vehicle 1 RECEIVED HELLO from 0
7.872703369594 Vehicle 1 SENDING ACK to 0
7.872703369746 Vehicle 2 RECEIVED HELLO from 0
7.872703369746 Vehicle 2 SENDING ACK to 0
7.879479784044 Vehicle 3 SENDING HELLO #76 | acked {1,2,3} | pending ACK {0}
7.879576671433 Vehicle 1 RECEIVED HELLO from 3
7.879576671433 Vehicle 1 SENDING ACK to 3
7.879576671585 Vehicle 2 RECEIVED HELLO from 3
7.879576671585 Vehicle 2 SENDING ACK to 3
7.879757559126 Vehicle 3 RECEIVED ACK from 2 | acked {1,2,3} | pending ACK {0}
7.879861558822 Vehicle 3 RECEIVED ACK from 1 | acked {1,2,3} | pending ACK {0}
7.965015949278 Vehicle 2 SENDING HELLO #77 | acked {0,2,3} | pending ACK {1}
7.96511283024 Vehicle 0 RECEIVED HELLO from 2
7.96511283024 Vehicle 0 SENDING ACK to 2
7.965112830269 Vehicle 3 RECEIVED HELLO from 2
7.965112830269 Vehicle 3 SENDING ACK to 2
7.967451611355 Vehicle 1 SENDING HELLO #77 | acked {0,1,3} | pending ACK {2}
7.967548492166 Vehicle 0 RECEIVED HELLO from 1
7.967548492166 Vehicle 0 SENDING ACK to 1
7.967548492195 Vehicle 3 RECEIVED HELLO from 1
7.967548492195 Vehicle 3 SENDING ACK to 1
7.97383679815 Vehicle 0 SENDING HELLO #77 | acked {0,1,2} | pending ACK {3}
7.973933678961 Vehicle 1 RECEIVED HELLO from 0
7.973933678961 Vehicle 1 SENDING ACK to 0
7.973933679112 Vehicle 2 RECEIVED HELLO from 0
7.973933679112 Vehicle 2 SENDING ACK to 0
7.98206632661 Vehicle 3 SENDING HELLO #77 | acked {1,2,3} | pending ACK {0}
7.98216320745 Vehicle 1 RECEIVED HELLO from 3
7.98216320745 Vehicle 1 SENDING ACK to 3
7.982163207601 Vehicle 2 RECEIVED HELLO from 3
7.982163207601 Vehicle 2 SENDING ACK to 3
8.067789388334 Vehicle 2 SENDING HELLO #78 | acked {0,2,3} | pending ACK {1}
8.067886262717 Vehicle 0 RECEIVED HELLO from 2
8.067886262717 Vehicle 0 SENDING ACK to 2
8.067886262743 Vehicle 3 RECEIVED HELLO from 2
8.067886262743 Vehicle 3 SENDING ACK to 2
8.070984484893 Vehicle 1 SENDING HELLO #78 | acked {0,1,3} | pending ACK {2}
8.071081359136 Vehicle 0 RECEIVED HELLO from 1
8.071081359136 Vehicle 0 SENDING ACK to 1
8.071081359162 Vehicle 3 RECEIVED HELLO from 1
8.071081359162 Vehicle 3 SENDING ACK to 1
8.075639525947 Vehicle 0 SENDING HELLO #78 | acked {0,1,2} | pending ACK {3}
8.07573640019 Vehicle 1 RECEIVED HELLO from 0
8.07573640019 Vehicle 1 SENDING ACK to 0
8.07573640033 Vehicle 2 RECEIVED HELLO from 0
8.07573640033 Vehicle 2 SENDING ACK to 0
8.075904274713 Vehicle 0 RECEIVED ACK from 2 | acked {0,1,2} | pending ACK {3}
8.076073274433 Vehicle 0 RECEIVED ACK from 1 | acked {0,1,2} | pending ACK {3}
8.086691161191 Vehicle 3 SENDING HELLO #78 | acked {1,2,3} | pending ACK {0}
8.08678803546 Vehicle 1 RECEIVED HELLO from 3
8.08678803546 Vehicle 1 SENDING ACK to 3
8.0867880356 Vehicle 2 RECEIVED HELLO from 3
8.0867880356 Vehicle 2 SENDING ACK to 3
8.168952523287 Vehicle 2 SENDING HELLO #79 | acked {0,2,3} | pending ACK {1}
8.169049391112 Vehicle 0 RECEIVED HELLO from 2
8.169049391112 Vehicle 0 SENDING ACK to 2
8.169049391115 Vehicle 3 RECEIVED HELLO from 2
8.169049391115 Vehicle 3 SENDING ACK to 2
8.169217258943 Vehicle 2 RECEIVED ACK from 3 | acked {0,2,3} | pending ACK {1}
8.169399258937 Vehicle 2 RECEIVED ACK from 0 | acked {0,2,3} | pending ACK {1}
8.1750593173 Vehicle 1 SENDING HELLO #79 | acked {0,1,3} | pending ACK {2}
8.175156184965 Vehicle 0 RECEIVED HELLO from 1
8.175156184965 Vehicle 0 SENDING ACK to 1
8.175156184968 Vehicle 3 RECEIVED HELLO from 1
8.175156184968 Vehicle 3 SENDING ACK to 1
8.180484384465 Vehicle 0 SENDING HELLO #79 | acked {0,1,2} | pending ACK {3}
8.18058125213 Vehicle 1 RECEIVED HELLO from 0
8.18058125213 Vehicle 1 SENDING ACK to 0
8.18058125229 Vehicle 2 RECEIVED HELLO from 0
8.18058125229 Vehicle 2 SENDING ACK to 0
8.18817394252 Vehicle 3 SENDING HELLO #79 | acked {1,2,3} | pending ACK {0}
8.188270810188 Vehicle 1 RECEIVED HELLO from 3
8.188270810188 Vehicle 1 SENDING ACK to 3
8.188270810348 Vehicle 2 RECEIVED HELLO from 3
8.188270810348 Vehicle 2 SENDING ACK to 3
8.270199623502 Vehicle 2 SENDING HELLO #80 | acked {0,2,3} | pending ACK {1}
8.270296484749 Vehicle 0 RECEIVED HELLO from 2
8.270296484749 Vehicle 0 SENDING ACK to 2
8.270296484757 Vehicle 3 RECEIVED HELLO from 2
8.270296484757 Vehicle 3 SENDING ACK to 2
8.279814080342 Vehicle 1 SENDING HELLO #80 | acked {0,1,3} | pending ACK {2}
8.279910941429 Vehicle 0 RECEIVED HELLO from 1
8.279910941429 Vehicle 0 SENDING ACK to 1
8.279910941437 Vehicle 3 RECEIVED HELLO from 1
8.279910941437 Vehicle 3 SENDING ACK to 1
8.280065802516 Vehicle 1 RECEIVED ACK from 0 | acked {0,1,3} | pending ACK {2}
8.280221802532 Vehicle 1 RECEIVED ACK from 3 | acked {0,1,3} | pending ACK {2}
8.283933225792 Vehicle 0 SENDING HELLO #80 | acked {0,1,2} | pending ACK {3}
8.284030086879 Vehicle 1 RECEIVED HELLO from 0
8.284030086879 Vehicle 1 SENDING ACK to 0
8.284030087039 Vehicle 2 RECEIVED HELLO from 0
8.284030087039 Vehicle 2 SENDING ACK to 0
8.291827488034 Vehicle 3 SENDING HELLO #80 | acked {1,2,3} | pending ACK {0}
8.291924349129 Vehicle 1 RECEIVED HELLO from 3
8.291924349129 Vehicle 1 SENDING ACK to 3
8.291924349289 Vehicle 2 RECEIVED HELLO from 3
8.291924349289 Vehicle 2 SENDING ACK to 3
8.292079210224 Vehicle 3 RECEIVED ACK from 1 | acked {1,2,3} | pending ACK {0}
8.292235210544 Vehicle 3 RECEIVED ACK from 2 | acked {1,2,3} | pending ACK {0}
8.371561807991 Vehicle 2 SENDING HELLO #81 | acked {0,2,3} | pending ACK {1}
8.371658662666 Vehicle 0 RECEIVED HELLO from 2
8.371658662666 Vehicle 0 SENDING ACK to 2
8.371658662685 Vehicle 3 RECEIVED HELLO from 2
8.371658662685 Vehicle 3 SENDING ACK to 2
8.371813517379 Vehicle 2 RECEIVED ACK from 3 | acked {0,2,3} | pending ACK {1}
8.371982517341 Vehicle 2 RECEIVED ACK from 0 | acked {0,2,3} | pending ACK {1}
8.381685561257 Vehicle 1 SENDING HELLO #81 | acked {0,1,3} | pending ACK {2}
8.381782415765 Vehicle 0 RECEIVED HELLO from 1
8.381782415765 Vehicle 0 SENDING ACK to 1
8.381782415783 Vehicle 3 RECEIVED HELLO from 1
8.381782415783 Vehicle 3 SENDING ACK to 1
8.385122262001 Vehicle 0 SENDING HELLO #81 | acked {0,1,2} | pending ACK {3}
8.385219116509 Vehicle 1 RECEIVED HELLO from 0
8.385219116509 Vehicle 1 SENDING ACK to 0
8.385219116676 Vehicle 2 RECEIVED HELLO from 0
8.385219116676 Vehicle 2 SENDING ACK to 0
8.385386971017 Vehicle 0 RECEIVED ACK from 1 | acked {0,1,2} | pending ACK {3}
8.385555971351 Vehicle 0 RECEIVED ACK from 2 | acked {0,1,2} | pending ACK {3}
8.394073946275 Vehicle 3 SENDING HELLO #81 | acked {1,2,3} | pending ACK {0}
8.394170800801 Vehicle 1 RECEIVED HELLO from 3
8.394170800801 Vehicle 1 SENDING ACK to 3
8.394170800969 Vehicle 2 RECEIVED HELLO from 3
8.394170800969 Vehicle 2 SENDING ACK to 3
8.475757753595 Vehicle 2 SENDING HELLO #82 | acked {0,2,3} | pending ACK {1}
8.475854601686 Vehicle 0 RECEIVED HELLO from 2
8.475854601686 Vehicle 0 SENDING ACK to 2
8.475854601697 Vehicle 3 RECEIVED HELLO from 2
8.475854601697 Vehicle 3 SENDING ACK to 2
8.484197508539 Vehicle 1 SENDING HELLO #82 | acked {0,1,3} | pending ACK {2}
8.48429435647 Vehicle 0 RECEIVED HELLO from 1
8.48429435647 Vehicle 0 SENDING ACK to 1
8.48429435648 Vehicle 3 RECEIVED HELLO from 1
8.48429435648 Vehicle 3 SENDING ACK to 1
8.484475204401 Vehicle 1 RECEIVED ACK from 0 | acked {0,1,3} | pending ACK {2}
8.484605204421 Vehicle 1 RECEIVED ACK from 3 | acked {0,1,3} | pending ACK {2}
8.488292250477 Vehicle 0 SENDING HELLO #82 | acked {0,1,2} | pending ACK {3}
8.488389098408 Vehicle 1 RECEIVED HELLO from 0
8.488389098408 Vehicle 1 SENDING ACK to 0
8.488389098568 Vehicle 2 RECEIVED HELLO from 0
8.488389098568 Vehicle 2 SENDING ACK to 0
8.498774994743 Vehicle 3 SENDING HELLO #82 | acked {1,2,3} | pending ACK {0}
8.498871842684 Vehicle 1 RECEIVED HELLO from 3
8.498871842684 Vehicle 1 SENDING ACK to 3
8.498871842845 Vehicle 2 RECEIVED HELLO from 3
8.498871842845 Vehicle 2 SENDING ACK to 3
8.579255628902 Vehicle 2 SENDING HELLO #83 | acked {0,2,3} | pending ACK {1}
8.579352470423 Vehicle 0 RECEIVED HELLO from 2
8.579352470423 Vehicle 0 SENDING ACK to 2
8.579352470445 Vehicle 3 RECEIVED HELLO from 2
8.579352470445 Vehicle 3 SENDING ACK to 2
8.588646599375 Vehicle 0 SENDING HELLO #83 | acked {0,1,2} | pending ACK {3}
8.58874344074 Vehicle 1 RECEIVED HELLO from 0
8.58874344074 Vehicle 1 SENDING ACK to 0
8.588743440896 Vehicle 2 RECEIVED HELLO from 0
8.588743440896 Vehicle 2 SENDING ACK to 0
8.589169512479 Vehicle 1 SENDING HELLO #83 | acked {0,1,3} | pending ACK {2}
8.589266353844 Vehicle 0 RECEIVED HELLO from 1
8.589266353844 Vehicle 0 SENDING ACK to 1
8.589266353864 Vehicle 3 RECEIVED HELLO from 1
8.589266353864 Vehicle 3 SENDING ACK to 1
8.599536768257 Vehicle 3 SENDING HELLO #83 | acked {1,2,3} | pending ACK {0}
8.599633609642 Vehicle 1 RECEIVED HELLO from 3
8.599633609642 Vehicle 1 SENDING ACK to 3
8.5996336098 Vehicle 2 RECEIVED HELLO from 3
8.5996336098 Vehicle 2 SENDING ACK to 3
8.679912075554 Vehicle 2 SENDING HELLO #84 | acked {0,2,3} | pending ACK {1}
8.680008910511 Vehicle 0 RECEIVED HELLO from 2
8.680008910511 Vehicle 0 SENDING ACK to 2
8.68000891053 Vehicle 3 RECEIVED HELLO from 2
8.68000891053 Vehicle 3 SENDING ACK to 2
8.680176745468 Vehicle 2 RECEIVED ACK from 0 | acked {0,2,3} | pending ACK {1}
8.680293745506 Vehicle 2 RECEIVED ACK from 3 | acked {0,2,3} | pending ACK {1}
8.690560639668 Vehicle 0 SENDING HELLO #84 | acked {0,1,2} | pending ACK {3}
8.69065747446 Vehicle 1 RECEIVED HELLO from 0
8.69065747446 Vehicle 1 SENDING ACK to 0
8.690657474625 Vehicle 2 RECEIVED HELLO from 0
8.690657474625 Vehicle 2 SENDING ACK to 0
8.694008485842 Vehicle 1 SENDING HELLO #84 | acked {0,1,3} | pending ACK {2}
8.694105320634 Vehicle 0 RECEIVED HELLO from 1
8.694105320634 Vehicle 0 SENDING ACK to 1
8.694105320653 Vehicle 3 RECEIVED HELLO from 1
8.694105320653 Vehicle 3 SENDING ACK to 1
8.70091088611 Vehicle 3 SENDING HELLO #84 | acked {1,2,3} | pending ACK {0}
8.701007714347 Vehicle 1 RECEIVED HELLO from 3
8.701007714347 Vehicle 1 SENDING ACK to 3
8.701007714537 Vehicle 2 RECEIVED HELLO from 3
8.701007714537 Vehicle 2 SENDING ACK to 3
8.784395881337 Vehicle 2 SENDING HELLO #85 | acked {0,2,3} | pending ACK {1}
8.784492709736 Vehicle 0 RECEIVED HELLO from 2
8.784492709736 Vehicle 0 SENDING ACK to 2
8.784492709764 Vehicle 3 RECEIVED HELLO from 2
8.784492709764 Vehicle 3 SENDING ACK to 2
8.793321031019 Vehicle 0 SENDING HELLO #85 | acked {0,1,2} | pending ACK {3}
8.793417859229 Vehicle 1 RECEIVED HELLO from 0
8.793417859229 Vehicle 1 SENDING ACK to 0
8.793417859418 Vehicle 2 RECEIVED HELLO from 0
8.793417859418 Vehicle 2 SENDING ACK to 0
8.793611687439 Vehicle 0 RECEIVED ACK from 1 | acked {0,1,2} | pending ACK {3}
8.793728687817 Vehicle 0 RECEIVED ACK from 2 | acked {0,1,2} | pending ACK {3}
8.796285706574 Vehicle 1 SENDING HELLO #85 | acked {0,1,3} | pending ACK {2}
8.796382534784 Vehicle 0 RECEIVED HELLO from 1
8.796382534784 Vehicle 0 SENDING ACK to 1
8.796382534811 Vehicle 3 RECEIVED HELLO from 1
